,tf_idf,word
11878,0.3913088801110074,dropcam
15725,0.39130262273253813,gkpalooza
32774,0.39128273664104735,shofuso
14556,0.39126913836428107,fourty
32854,0.39126913836428107,shouldhavescalped
36068,0.39126913836428107,tagged
16678,0.3912641694850008,gynecologist
23549,0.3912641694850008,mechanic
21460,0.39124707644557766,lawnmowers
33707,0.39124707644557766,snowblowers
25227,0.3912392334625065,navarre
20121,0.3912388740482867,jogginpants
22329,0.3912388740482867,longjohns
33393,0.3912388740482867,sleeding
10731,0.39123399823685984,delphiniums
14587,0.39123399823685984,foxgloves
31939,0.39123347091029437,scooted
12968,0.39122546790881635,etape
27788,0.39122546790881635,permiting
12569,0.39121814860305926,empanadas
15990,0.3912030507323658,goodmusic
32793,0.3912030507323658,shootouts
9995,0.3911880381321654,cummings
32075,0.39118044389961804,seabrookwa
3758,0.3911774187055797,assassino
10910,0.3911774187055797,desmond
32972,0.39116306332976225,shyit
34438,0.39116306332976225,sprees
8453,0.39115739026984503,clocksomewhere
19630,0.39115739026984503,its5o
28273,0.39114828103310056,playtexbaby
13370,0.39111858333975735,facetimee
19463,0.39111858333975735,iphone4
9591,0.3911152309634927,crafterminds
440,0.39111418383506863,16hr
5066,0.39111418383506863,berk
5859,0.3910972453520656,bomber
36008,0.391086182365752,syri
31012,0.39108430064801153,rochmn
23566,0.3910833212842552,mediocre
4917,0.3910784868055888,begged
16079,0.3910722259958877,gosec
8122,0.39106492376456076,chops
22985,0.391054493252369,malles
33617,0.39105433340838486,smugglers
20193,0.3910344876969196,journalists
13539,0.39100539983275484,farnsworth
9820,0.39100246910865505,crosswalks
8155,0.3909919186060244,christsake
2390,0.3909691112042462,addressed
18850,0.3909649271720458,immediacy
23423,0.39096270420857393,mbflood
8989,0.39095932178996995,condergreen
37166,0.39095932178996995,thurnhammill
10949,0.39095897382675726,detergent
23105,0.3909588443451129,manufacturer
32308,0.3909588443451129,sephra
23922,0.3909560809412695,miffed
33767,0.3909548682574364,soakd
39750,0.3909548682574364,walkd
41787,0.3909548682574364,yeesss
2191,0.3909480796800699,aboutthe
24089,0.3909480796800699,mirgriane
21101,0.39093520599411025,kuow
2589,0.39093264688609247,agitating
39973,0.3909252647981439,wate
374,0.3909126527541802,13yr
514,0.39087302552906367,1939
37918,0.39086030962347,traversing
19975,0.39085156739943944,jennys
37849,0.3908378546804855,traipsing
26315,0.39082627530668973,oddities
867,0.39081704271191603,2believe
15986,0.39081704271191603,goodmorningfriends
19374,0.39081704271191603,intorain
28729,0.39078370608588453,powwwwwww
16672,0.3907830390777972,gymin
18234,0.3907656691267812,huck
28082,0.39076348546066536,pineda
37516,0.39076348546066536,tomlin
1454,0.3907622206883866,554
40990,0.39076202822085987,wirshborn
14225,0.39075591511772656,floss
38860,0.39075591511772656,unrelated
38251,0.39075274798682474,tuolumne
23997,0.39073738004400416,mimi
31860,0.39073738004400416,scheels
36751,0.3907323055809636,thebestfeeling
37338,0.3907323055809636,tiraooooo
15784,0.3907289570837705,glisten
24996,0.39072041277500363,mykindofnight
9335,0.3907177270890719,corbin
5340,0.3907137797261534,biodiversity
24388,0.3907137797261534,monarch
10536,0.39071321030480566,deboarding
26993,0.39071321030480566,ovation
12532,0.3906854115656327,embellished
326,0.39066177843821015,1246
3247,0.3906561500904787,annex
281,0.3906514767889968,1141
1584,0.3906514767889968,625
33230,0.3906429230598354,sizemore
19784,0.3906409912488196,jacksonport
29062,0.39062045204999996,profane
35141,0.3906187084869076,struble
40768,0.3906187084869076,wichitariverfest
19954,0.3906185535665253,jeffers
39288,0.39061591544811497,venezuela
28075,0.3906048802288365,pinche
27852,0.39056351233248343,peterson
12331,0.390521498522589,eels
22834,0.390521498522589,madman
29203,0.390521498522589,prowl
7019,0.39051518679330083,cail
36550,0.39051338137286445,teri
3676,0.39048421122243127,arvo
5903,0.39048421122243127,bontrager
25434,0.39045708475119567,netduino
14164,0.3904570537516492,flippant
31678,0.3904570537516492,sass
9967,0.3904542685103363,cuff
11077,0.3904542685103363,dickhead
33374,0.3904504164811279,slatearticles
28964,0.39044475674635293,primed
11516,0.39043916117666266,dolly
707,0.3904269428375815,22x
34035,0.3904032610112418,sorryboutthatone
41829,0.39040089340440537,yesssssss
29259,0.39039328231411907,publishes
33472,0.3903877064365328,slips
17147,0.39038078400296,havok
40626,0.39038078400296,whiningnotwinning
27965,0.390376149321415,php
8898,0.39037329432567086,competitors
33690,0.39036743385724654,snoqridge
36835,0.39036743385724654,thereyouaresun
3441,0.3903438142979315,apprec
29633,0.39034218710565827,radarscope
5109,0.3903319253440708,bestsister
12289,0.3903112111261144,edison
3104,0.39030574809538343,amlost
19432,0.39028482739109177,inwine
24943,0.39028482739109177,mustdo
1773,0.39027660916075124,77th
4359,0.3902750223020667,bakalar
16815,0.39025920879265485,halliburton
21197,0.39025725596874894,ladens
39418,0.3902530010842717,viewings
18252,0.39024340804633795,hugely
24163,0.39024340804633795,missus
27047,0.39024340804633795,overreacted
1980,0.3902273168769727,910
15623,0.3902273168769727,gibsonia
25146,0.3902273168769727,narcisi
25107,0.39021879255689057,nami
26865,0.390202472818594,osu
30870,0.390202472818594,rioting
5522,0.390185275127128,blanketed
11113,0.390185275127128,dieting
33471,0.390184722730079,slipperywhenwet
4551,0.39015928493956775,barometers
36840,0.39015928493956775,thermometers
30303,0.3901528239962341,regroup
31259,0.39015222335907473,rshade
3126,0.3901521045045712,amrevising
13931,0.3901503237923933,fineza
30152,0.3901503237923933,recuperating
18391,0.3901221516357468,hustlersambition
28445,0.39012149859549733,politican
5938,0.39007041235200574,booksandbars
29582,0.39007041235200574,quotient
7152,0.3900410386717544,campn
27433,0.3900340955022019,passaway
6698,0.39003303968712133,bulgarian
41940,0.39001947056411035,youlooklikeadouchebag
18575,0.39000638909800867,idlikearefundonspringplease
7139,0.3899908380194825,camomile
13473,0.3899908380194825,familysforever
29767,0.3899782845839966,raiser
37029,0.38997670456617417,thoughs
11579,0.389957311774267,dontfeellikestudyingforfinals
12047,0.389957311774267,dupe
15279,0.389957311774267,gamenight
20253,0.389948882671029,julia
598,0.38994665154653135,20000scamsunderthesea
31835,0.38993583642845975,scatttered
11861,0.3899358183141004,drizle
14404,0.3899358183141004,for10
34677,0.3899358183141004,start2grow
6450,0.38993552164104417,brochure
41866,0.38993122720717993,yielding
18314,0.38992875081543205,humphrey
31910,0.38992875081543205,schweitzer
6340,0.389927565984234,brickfest
42128,0.38992217537488094,zionsvillein
34016,0.3899016847356877,soposed
15877,0.38989049162541545,godin
32364,0.38989049162541545,seth
16649,0.3898505916450358,gutting
22659,0.38982802360739,lumberbaron
32203,0.3897943839794518,seething
35904,0.3897900156007059,swi
20602,0.38978676420997377,kennebec
13458,0.38977239011887344,falmouth
5532,0.3897703508541057,blargh
18308,0.3897703508541057,humorless
3645,0.38976751453010006,arsed
18835,0.38976255952598066,imissarizona
32016,0.38976255952598066,screwpittsburgh
40398,0.38976255952598066,westcoastlove
37484,0.3897489377452386,toi
38227,0.3897489377452386,tullips
6985,0.38974559458611274,cabo
5707,0.38973882283986183,bluebell
12507,0.38973882283986183,elterwater
5949,0.38973293650844804,boomington
29328,0.38970066073490134,punctuation
32302,0.38970066073490134,separated
5682,0.38969545798281024,blotter
11909,0.38969545798281024,drunken
39198,0.38969545798281024,vandalism
39979,0.3896875440652948,watered
33651,0.3896673225167205,snarklatex
17920,0.3896544529394416,hondo
16260,0.3896362951142086,graves
23451,0.3896362951142086,mccracken
23492,0.3896315823724369,mcnally
3997,0.3896125395513108,authors
35423,0.3896125395513108,summerfun
24944,0.3896122157185087,musting
17441,0.3895791974161936,helpprintthrive
16061,0.38953885811483224,gordo
34475,0.3895326572052352,sprinkl
28258,0.3895271075414585,playgrounds
25598,0.3895114429972586,niceties
20379,0.3895043483241007,kachoo
405,0.389500308861175,1510
36779,0.389500308861175,theis
2751,0.3894820965388253,alameda
4842,0.3894807956716105,becarefulwhatyouask
16441,0.3894807956716105,groan
40326,0.38947758826298035,welcomert
6574,0.38947152915629435,bruva
35973,0.389469257521426,swype
7760,0.38946855428369614,changi
35760,0.3894674769708125,suu
17638,0.38944998849487067,hijab
23609,0.38944998849487067,mehnnn
19488,0.3894431524542334,irishman
19619,0.3894431524542334,itinerant
40495,0.3894310326064178,whateve
22942,0.3893861714404108,makeout
8291,0.3893817719686402,ckin
13043,0.3893806844012938,evens
29524,0.3893791372395985,quessing
9272,0.3893682465762832,cooln
18665,0.38936812351463934,ihaveanewfavoritehobbie
5345,0.38936291988948646,biomass
41190,0.38936291988948646,woodchips
38986,0.38935934696915786,urbangritt
6007,0.38935667480456626,boredd
10161,0.38935667480456626,daaamn
32998,0.38935667480456626,sickish
11262,0.38935125775735885,discrimination
21466,0.38935125775735885,lawsuit
23099,0.38935125775735885,manteris
30943,0.38935125775735885,rjtv
1474,0.3893471647894188,570
19918,0.3893236250541346,jdb
18505,0.38931563673878866,icaretho
20104,0.38931563673878866,jodeci
11724,0.3892887285010078,downvest
1954,0.38928640087190614,8ths
36603,0.38928640087190614,tetra
33845,0.38927565263702746,softening
18147,0.3892752491302063,houseboats
19389,0.38926384273115244,inundate
25506,0.38926384273115244,neworleans
5180,0.389257797421144,bgjhs
35954,0.389257797421144,swms
14595,0.38925580457207515,fpt
23678,0.38925580457207515,mendon
39244,0.38925580457207515,vcs
24812,0.3892256970317996,muds
41384,0.38922353555837536,wreckless
17764,0.38921782973233077,hoarse
24290,0.3891792504727442,mock
20164,0.38915865242231584,jonesville
26890,0.38915865242231584,ouachita
33061,0.38915865242231584,significa
29934,0.3891548625991198,raycraft
18610,0.3891519226543144,iftheworldendssaturday
21231,0.3891519226543144,laidley
21699,0.38914958478044287,lensink
38745,0.38914305703163926,unending
9195,0.3891193676647205,contributors
19401,0.3891178204996962,inventors
4266,0.3891153213304261,backstretch
7828,0.3891153213304261,charolotte
12255,0.3891120364510561,economylowe
36622,0.3891120364510561,textiles
16219,0.3891058823169147,grandstands
10592,0.3890795657160893,dedicate
3112,0.3890766744626667,amor
32470,0.38907276668379065,shadowrun
41629,0.38906575750137806,xxxxxxxxx
33325,0.38903689314520806,skybar
10414,0.38901215707811815,dawnrachel13
1552,0.3890010492706376,606
40980,0.38898803719144626,wipeout
22475,0.38896597672090594,lov3
34694,0.38896597672090594,startz
3419,0.38895916506292494,apperently
23998,0.38889967737500913,mimic
4636,0.38889466608750645,bathroomtweet
21079,0.38888346932770335,ktvq
23061,0.38886997900197595,manifests
30067,0.38886780536956406,rebel
34571,0.38886780536956406,ssshhhh
20837,0.3888445721306032,kjff
2113,0.3888393213624464,aaahhhh
19361,0.38883833227535775,interviewing
15517,0.3888266061722213,germination
3076,0.38881513638398196,amenable
5298,0.38881513638398196,biking2011
41535,0.3888017423688175,wyatt
8449,0.388783078086659,clobber
19194,0.388783078086659,innocent
37043,0.388783078086659,threadz
3654,0.38876976013370407,artichoke
16876,0.38876466889375305,handball
22040,0.3887627858641038,lis
40788,0.3887627858641038,wiel
1536,0.3887611904553351,5s
22993,0.3887595856418948,malone
8695,0.38875060961587243,colicchio
17567,0.38874846983814065,hh
2674,0.3887477354625979,aioli
25614,0.3887477354625979,nicoise
13645,0.388744746475214,fcny
18138,0.388744746475214,hounds
778,0.3887417045972571,259
25160,0.38870965757805176,nashoba
35520,0.38870965757805176,sundance
16148,0.38870884948352047,gr8ful4
22122,0.38870884948352047,living1day
4287,0.38870426987077283,badbitchsalute
10151,0.38870426987077283,daaaaa
17436,0.3887023962990593,helpless
11896,0.38869591271927156,drownings
8189,0.38869188856115894,churchinabox
26534,0.38868866490888865,omelet
39998,0.38868400268958825,waterslides
14867,0.3886833631880889,froth
4664,0.3886774297593862,baxley
12833,0.3886721404880619,eractic
17338,0.3886721404880619,heer
4219,0.3886599298945362,babypalooza
7802,0.3886563677192595,chargers
29949,0.3886416449219763,rbvadobe
15630,0.38863971931354524,gifs
8901,0.3886386119954901,compile
27771,0.38859832949224304,periodically
27014,0.3885959199164335,overflow
36387,0.38859186675897517,teamrefuge
21656,0.38858020258317044,leiny
18341,0.38857754884845247,hunted
30834,0.38857754884845247,rifle
15249,0.38857070308678787,galleries
8968,0.388562462276528,concertos
38479,0.388562462276528,typewriter
38524,0.3885440569399091,uffizi
11605,0.38853443620427053,dooky
17379,0.38853443620427053,hellas
22092,0.3885311366603341,livable
40026,0.388497403177899,waveland
16160,0.38848578122808847,graces
3468,0.3884780369158876,apreesh
35216,0.3884744259089261,stupidness
20802,0.38845778936945147,kirtans
11717,0.38845266383094984,downsides
16786,0.38845266383094984,hairiest
15904,0.3884512855376513,goid
41881,0.3884512855376513,yiu
23629,0.3884474419136184,melit
23694,0.3884474419136184,mentionlove
33046,0.3884474419136184,sightwritten
23418,0.3884440913268982,mazes
3593,0.3884406236500235,armchair
25005,0.3884236953040681,myownrapture
28064,0.38842339267972914,pimple
36680,0.38842339267972914,thankyoubkk
7846,0.38841823345007426,chatroom
12240,0.3884176393755314,eck
17784,0.3884176393755314,hockings
26220,0.3884176393755314,oars
26752,0.3884140100042016,opted
13586,0.38840940728386014,faudge
34458,0.388395180366649,springisfinallyhere
13079,0.3883943768819548,everyweek
6400,0.38837948256845695,bringonth
28270,0.38837101533316826,playset
22210,0.3883451285632158,lob
9132,0.3883380789398123,constricted
39342,0.3883380789398123,vessels
15680,0.388298971594162,girding
24020,0.3882805008213374,minging
22102,0.3882796322680272,livelife
36300,0.3882796322680272,tbeadrag
41436,0.388260805846794,wsfaroadtorecovery
20378,0.3882457002712381,kacf
33677,0.3882457002712381,snip
23458,0.38823831746522247,mcdonnalds
34687,0.38823831746522247,startng
27558,0.388236009520896,pbr
39912,0.388218111545738,washakieforecast
17194,0.38819702454623795,hbcubandmusicawards
19236,0.38819702454623795,inspir
24922,0.38819702454623795,musically
26473,0.38816827569676815,okwithit
32319,0.3881547767724993,serenade
23368,0.3881382791974754,maxx
25734,0.38813433806545117,nnf
39500,0.38813433806545117,visitnorfolk
39501,0.38813433806545117,visitnorwich
20502,0.3881312196977735,kazoo
28461,0.38812894797333236,polor
16281,0.3881258050847544,greaaat
7897,0.3881185390975986,cheerfulness
21677,0.3881129037743175,lemonaid
15972,0.3881060299628102,goodiemob
24233,0.3881060299628102,mmi
7564,0.3880971573647573,cccchhiiiieeaaaa
14995,0.38808297619287385,fuckyeahdaysoff
39263,0.38808297619287385,vegetating
11275,0.3880538496772481,disfigured
16387,0.3880538496772481,grieving
18112,0.3880459820583933,hotsauce
13495,0.3880353691910218,fantasies
15045,0.3880353691910218,fullfil
35889,0.3880353691910218,sweetplaymate
20142,0.3880310562973179,joiseyness
25018,0.3880287340379561,myspace
26486,0.3880287340379561,oldies1017
29680,0.3880232591675121,raiiiiiiiiiinnnnning
32413,0.3880232591675121,sexbaby
37360,0.3880232591675121,tit
41503,0.38801707988524936,wvawx
4866,0.38800883203296044,bedlam
3193,0.3879910674820883,anecdotal
16185,0.3879910674820883,graeme
31103,0.3879910674820883,romsey
20668,0.38799040555534314,kgun9
34154,0.38799040555534314,spacecraft
34393,0.38799040555534314,sportsdo
2511,0.387990187318678,affec
2336,0.38798353770452776,actinq
25695,0.38798353770452776,niqqas
29451,0.38798353770452776,qettinq
36856,0.3879306241300744,thesummercoming
16384,0.3879250528560752,grids
2088,0.38792435162771627,a2weather
18646,0.38792071775041,ihatemath
25720,0.38792014573885275,nky
2977,0.3879063891484142,alps
17688,0.3879063891484142,hintertux
40498,0.38789628107207835,whatevs
37987,0.3878850127892832,tribulation
22078,0.3878689881884393,littlefield
13942,0.38786237543788044,finidng
11441,0.38784754345560213,dnb
38758,0.3878472501786383,unfeeling
34399,0.38784602628385373,sportsnew
6632,0.387831324035015,bucklin
19310,0.387831324035015,intercepting
922,0.3878280508278698,2o
30021,0.38781932280112696,reall
16961,0.3878170502938328,happying
28850,0.3878099711719,prematureejaculation
6651,0.38780980630857786,budlime
991,0.38780522697677816,312
31175,0.38779587403506005,rossett
12107,0.3877890198207387,dworaczyk
4630,0.38778040022131155,bathes
15085,0.38778040022131155,funkkyy
14330,0.38777144918270073,folders
16761,0.3877704010254304,hahhahaha
18428,0.3877702866045838,hydroplaning
19901,0.3877702866045838,jayz
1871,0.38776849089707005,83458309
8164,0.38775044566809397,chrysler
37990,0.3877471593690107,tributefest
32787,0.38771145166749044,shooters
24506,0.38768384741642103,moped
40089,0.38768384741642103,wdm
31217,0.3876786506508262,routledge
22481,0.38765709065409804,lovebeingsick
25369,0.3876529308916471,negril
37650,0.3876529308916471,torment
34198,0.38764139007213083,spartans
26712,0.3876258457216044,openingg
38950,0.3876258457216044,uppppp
2694,0.3876085818965867,airmax
34222,0.3875859133226496,specialists
38620,0.3875859133226496,umaine
5781,0.3875853326056173,boatyard
32875,0.3875853326056173,shovelling
33365,0.3875813557446121,slangin
9627,0.387578621900514,craptacular
13099,0.387578621900514,evryone
14877,0.38757623655670714,frugal
30624,0.38757623655670714,rests
34521,0.3875715943636429,squalls
13431,0.38757157164757716,fairweatherfans
19977,0.3875711558690371,jeopardize
31424,0.3875707957087065,saayywhaa
37382,0.3875707957087065,tjat
22849,0.38756021287243875,mafuckas
23934,0.38755404628265105,migration
13322,0.3875384607389636,eyewitnesses
26328,0.38752588109573693,ofc
23398,0.38749055829589774,mayhaps
6590,0.3874843193579652,btc
4610,0.38747352505503857,basment
5455,0.38744969653656514,blackbeary
31158,0.3874487818067672,rosecliff
32224,0.3874487818067672,selecting
5683,0.38744172572779717,blount
10268,0.38743964522715635,damnself
14839,0.38743964522715635,frnt
1413,0.38743819277652264,5280
20740,0.3874298434972748,killingworth
21922,0.3874292258418958,lightskin
31337,0.3874147781743275,rump
31343,0.3874147781743275,runin
41385,0.3874147781743275,wreckx
32212,0.38740259181435266,segundo
25326,0.3874025661034128,needashower
18597,0.38740173035201775,ifeel
4007,0.3873652737134914,automotive
20046,0.3873652737134914,jiffy
22618,0.3873652737134914,lube
6391,0.38735726807071735,brimmed
35544,0.38735726807071735,sunhat
1990,0.3873538043966874,926
6306,0.3873273195386667,brekky
39904,0.3873273195386667,warwickcour
17723,0.38731780072027083,hitched
28591,0.38731780072027083,portlandish
32181,0.3873057097417279,seeger
40835,0.3873057097417279,wiley
21049,0.38728425444432235,ksenia
3918,0.38725852012183143,attributed
11224,0.38725852012183143,disagreeable
40945,0.38725852012183143,winnie
21784,0.3872258196882903,levinsky
10331,0.3871913329138841,darby
30240,0.3871837934353918,referees
29744,0.3871771258000501,rainraingoawaycomeagainanotherday
33326,0.3871771258000501,skybox
30121,0.38717014650385323,recommends
3840,0.38716216210729587,ateenthang
39658,0.38716216210729587,waddupwiththat
18312,0.3871279946752597,humpback
17736,0.3871264230140188,hives
34405,0.3871103615999932,sportsprchat
10775,0.38710893552688275,deniem
32814,0.38710893552688275,shorta
4962,0.38707533797425364,belieber
16663,0.38707533797425364,gwaps
17025,0.3870600819774106,harness
36678,0.3870559667069421,thanku
41603,0.3870559667069421,xoc
24360,0.3870289882160757,mollie
38308,0.3870289882160757,tutor
39696,0.38702734512585374,wainwright
5643,0.38702363802783113,blogherfood11
33852,0.38699217556928855,sogood
33198,0.38697731938377683,sisterface
3785,0.38696692047968606,assoc
22844,0.386953865445481,maestas
29335,0.38694949601713613,punishments
33161,0.38694949601713613,sinned
6107,0.38694343218865657,bourguignon
5218,0.3869307949613068,biddle
25609,0.3869307949613068,nicklaus
2580,0.38689855894320474,aggregate
33888,0.3868985041865722,solon
35031,0.3868985041865722,straits
22377,0.3868928545853205,loooooong
33224,0.38687903894246845,sixties
1567,0.386876025082203,611
13465,0.3868719320229906,famil
21749,0.3868682006660595,letsgobruins
29780,0.3868658521716339,rallied
39027,0.38686487537043857,usair
1550,0.38684218657692393,604
23162,0.38682704423720954,marilyn
29299,0.3868181263089707,pulln
19301,0.3867753027404659,intentional
39459,0.3867753027404659,violate
38821,0.386756756926591,unleashing
28382,0.38674542677714646,pocketed
36062,0.38674542677714646,taeil
36063,0.38674542677714646,taeiloppaiszzang
17323,0.38674309767411613,hedges
13158,0.3867334574271339,excludes
32905,0.3867278388167601,showrs
10728,0.38671557733677697,delmar
30915,0.3867091970004879,rivals
11846,0.38669948450096653,drippings
35246,0.38669842987807845,styx
9969,0.38668972833597803,cufflink
23036,0.38666573878170457,mandated
32539,0.38666573878170457,shattuck2020
40569,0.38666573878170457,wheniampresident
16614,0.38664416068060226,gumpmode
30114,0.3866355229512628,recognized
39898,0.3866343447864453,warrm
34483,0.38663321726509414,sprinted
18186,0.3866303755292287,howev
30515,0.38662916681958837,reportswednesday
41199,0.38662238709553204,woodside
13451,0.38661815137017563,fallbrook
22113,0.38661815137017563,livestock
12808,0.3866145520376098,eps
38260,0.38661394464938553,turds
34293,0.38659864124481913,spiffy
29322,0.3865899444229698,puncha
40190,0.3865899444229698,weatherpeep
13445,0.3865729897034514,falcon
12609,0.3865381094338378,encountering
33151,0.3865381094338378,singlespeed
11119,0.386521594669245,differential
40034,0.38651802620563974,wawtr11
32614,0.3865135042386699,sherard
4873,0.38650476249632465,beeasy
22636,0.3864873569716169,lucys
10756,0.38647757557224127,democrat
22205,0.386451475828956,loafing
22841,0.3864437603029297,madtown
33280,0.3864437603029297,skiesofgray
34038,0.38643369357681523,sorrymom
30982,0.3864072071191654,roaster
41205,0.3863687764004875,woodworks
30444,0.3863652778349151,rendered
12952,0.38636178087252154,esters
19459,0.38636178087252154,ipas
15487,0.3863446148324343,genuis
26957,0.3863230551905729,outrageously
29325,0.3863230551905729,punctual
28431,0.386316429423153,polarized
23572,0.38631539569874923,medlar
27688,0.38631539569874923,pennstate
26637,0.3863076818381558,onslaught
29146,0.3863076818381558,proposes
19755,0.3862848680197667,iydmma
3928,0.3862816219036204,aubade
6218,0.3862816219036204,bras
35391,0.3862754853690003,sullen
17360,0.3862598996863732,heilig
31971,0.3862598996863732,scottsbluff
22804,0.3862597021961087,macmillan
11882,0.3862474519361454,dropoff
9466,0.38624309251423045,countdownbegins
32330,0.38624309251423045,seriouslysad
11700,0.38622085753858765,downgrades
24374,0.38621260764788035,mommie
16083,0.38619662584048264,gospel
9642,0.386161733204877,craves
8257,0.3861467639428211,circulatory
863,0.3861446209538108,2bad
17794,0.3861446209538108,hoesbegettinnaked
35020,0.3861446209538108,straggs
3001,0.38614345314478327,alternately
16372,0.38614345314478327,greyhound
9435,0.38613040085602873,cottle
34929,0.38613040085602873,stonewall
13560,0.38612509650901367,fashionhurts
22438,0.38612509650901367,lothing
39588,0.38612509650901367,votingfor12monthfallseason
32587,0.3861241395152983,sheila
14746,0.38612207158056766,freshest
10130,0.3861153142591247,cylinder
38718,0.38611161688522744,underplays
18506,0.3860955872897858,icarly
32523,0.386079929475823,sharkass
1541,0.3860744417688202,5ve
5131,0.38607130290793334,bettah
34844,0.38606915235036077,stickers
42094,0.38606915235036077,zazzle
30731,0.3860635746284828,reynoldsburg
7203,0.3860505334797829,canival
36375,0.3860505334797829,teamlebonheur
37009,0.3860431173732166,thoo
16472,0.38603752367388977,grounding
41454,0.386032107154507,wtfbbq
30377,0.38600930347868967,religious
31449,0.38600930347868967,sacrificing
35317,0.3859948703757727,suckitup
21900,0.3859875027583031,lighnung
2812,0.38589910390565,aleutians
19599,0.3858836194417812,itawamba
2344,0.38588288448133506,actively
30425,0.38587490154133924,remington
37328,0.38587490154133924,tipoff
22778,0.3858715702123735,macadamia
32019,0.3858715702123735,screwtheshadegivemesun
16774,0.3858660646316298,hailstone
28296,0.3858660646316298,pleasepleaseplease
21655,0.38585740884820563,leinster
31963,0.3858462942593417,scotfail
36459,0.38582549241329256,teh
34866,0.38580141701063975,stillkindagrossthough
38293,0.38578085340642754,turvey
2672,0.38575822450383895,aintnomo
27832,0.38575238328312894,perving
14927,0.38573009875876874,fuckcrushed
26763,0.38573009875876874,optimus
32959,0.38573009875876874,shutupweather
3600,0.3857147886831022,armrest
18160,0.3856865695681067,housewive
30004,0.3856865695681067,realest
15507,0.3856752792651159,geraldo
16582,0.38566603307072084,gugh
8545,0.38566381836369007,cnbc
7680,0.3856631488329526,cfc
30477,0.3856630501498055,repairman
7611,0.38565166131503786,celiac
21569,0.38564575493758996,leasr
30745,0.38564575493758996,rhe
10938,0.3856417795698367,detach
24553,0.3856417795698367,morningggggg
39709,0.3856417795698367,waitingwaitingwaiting
4230,0.38563748990340146,bacardi
1668,0.3856351642586099,6moredays
24585,0.3856351642586099,moscatowine
17318,0.38561737690982356,hecks
12391,0.38558652094515805,ehm
22607,0.38558652094515805,lsn
3014,0.3855796312690119,altough
21391,0.3855796312690119,lasvegasskiandsnowboardresort
24770,0.3855796312690119,mtcharleston
32043,0.3855672066858939,scuba
34436,0.3855621354804287,spreadtheword
28465,0.3855576487388382,polynesians
1135,0.3855574391476058,3ft
7247,0.3855574391476058,cantswim
25092,0.3855394492937053,nakeddd
9835,0.3855348569410604,crowne
16097,0.3855327928291596,gothic
15739,0.38552543068895606,gladwearentroomies
19749,0.38552543068895606,iwoulddie
34319,0.3855201817744741,spirituality
38678,0.3855201817744741,unchanging
34771,0.3855046597480515,steampunk
39789,0.3855046597480515,waltham
11079,0.3855003713552983,dickie
34181,0.3855003713552983,spareme
37110,0.3854801911051457,thumbing
13278,0.3854524384927849,exte
13209,0.385447106636433,expeciting
5897,0.3854418876633378,bonne
26113,0.3854418876633378,nuit
34434,0.3854374996862455,spreads
36845,0.3854078535071608,thes
42069,0.3853996672816059,zack
11824,0.385396609747281,dricey
9635,0.3853706891400384,crasy
4983,0.38536904966100105,bellas
19322,0.3853685132340416,interference
26229,0.3853685132340416,obadiah
31997,0.3853662911089763,screamed
759,0.38536466412305953,24hrport
13352,0.38536053846307006,fabrics
3578,0.38535680806629236,arizonans
33160,0.38535419249703035,sinkhole
42088,0.38535079069800793,zarnitz
546,0.3853438166204114,1991
31552,0.3853438166204114,saltlakecityevents
5403,0.3853257014993319,bitcheskillme
7864,0.38532194531327124,cheapass
6455,0.38530865095598377,brody
19986,0.38530865095598377,jerome
27408,0.38530770319988655,partum
9895,0.3852613413466775,csart
30654,0.385260829388225,retraction
477,0.3852507956293266,1830s
28172,0.3852507956293266,pizzas
2198,0.38524639272678063,abridged
5594,0.38524159274008696,blighted
9168,0.38523626878922745,context
9224,0.38523626878922745,convey
17162,0.38522641441554895,hawking
871,0.3852040615796235,2cents
10323,0.3852040615796235,danzig
10995,0.3852040615796235,devildriver
10711,0.3851961555131312,delighting
21691,0.3851961555131312,lengthened
23108,0.3851961555131312,manuscripts
26863,0.38518590829152327,osterberg
12598,0.38518062134839454,enamored
40250,0.3851708780252706,wedns
19179,0.3851166702268949,inmyhead
19403,0.3851145317647762,invents
5378,0.3851139430044269,birthdayyy
8193,0.3851139430044269,chynahj
23755,0.3851139430044269,messinn
29764,0.3851139430044269,rainyy
26404,0.3851095140356322,ohmygoshhhh
21272,0.3851078770082696,lambert
416,0.38508829871085254,15est
21890,0.3850847408637424,lifevision
22720,0.3850847408637424,lvr
32786,0.3850847408637424,shooter
16374,0.38508166173265634,greys
28732,0.38508166173265634,pp
37288,0.38508166173265634,timewarner
33543,0.38507591204453273,smartphones
15420,0.3850718814639015,geckos
18606,0.3850718814639015,ifollowback
19258,0.3850718814639015,instantfollow
3705,0.38506984095952806,asheboro
19570,0.38505832285854635,isspringheretostay
21903,0.38504174198706276,lightboxstudio
37220,0.38504174198706276,tiful
11734,0.3850285749721675,dpr
30950,0.38501638905754565,rmas
39844,0.38501638905754565,wardening
12383,0.3850150350586579,egr
30220,0.3850150350586579,reeds
13320,0.3850142247509559,eyestothesky
41025,0.3850142247509559,wispy
19675,0.38501419021693717,itssummergoddammit
26307,0.3850133268097634,octopus
31401,0.3850133268097634,ryane
37091,0.3850133268097634,thrower
5272,0.38500988591689445,bijuthechef
